_id,Scientific_Name,Common_Name,Date,Year,Month,Day,Time,Country,Country_State_County,State,County,Locality,Latitude,Longitude,Parent_Species,target_H5_HPAI
10339,Calidris alba,Sanderling,2019-08-08T00:00:00,2019,8,8,1600,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Calidris alba,0
10340,Calidris alba,Sanderling,2019-08-08T00:00:00,2019,8,8,1600,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Calidris alba,0
10341,Calidris alba,Sanderling,2019-08-08T00:00:00,2019,8,8,1600,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Calidris alba,0
10342,Calidris alba,Sanderling,2019-08-08T00:00:00,2019,8,8,1600,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Calidris alba,0
10343,Calidris alba,Sanderling,2019-08-08T00:00:00,2019,8,8,1600,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Calidris alba,0
10344,Calidris alba,Sanderling,2019-08-08T00:00:00,2019,8,8,1600,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Calidris alba,0
10345,Anthus pratensis,Meadow Pipit,2019-08-08T00:00:00,2019,8,8,1800,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--Wooden Bridge & Bull Wall,53.3565,-6.1733,Anthus pratensis,0
10346,Anthus pratensis,Meadow Pipit,2019-08-08T00:00:00,2019,8,8,1800,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--Wooden Bridge & Bull Wall,53.3565,-6.1733,Anthus pratensis,0
10347,Anthus pratensis,Meadow Pipit,2019-08-08T00:00:00,2019,8,8,1800,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--Wooden Bridge & Bull Wall,53.3565,-6.1733,Anthus pratensis,0
10348,Anthus pratensis,Meadow Pipit,2019-08-08T00:00:00,2019,8,8,1800,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--Wooden Bridge & Bull Wall,53.3565,-6.1733,Anthus pratensis,0
10349,Corvus frugilegus,Rook,2019-08-08T00:00:00,2019,8,8,1800,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--Wooden Bridge & Bull Wall,53.3565,-6.1733,Corvus frugilegus,0
10350,Corvus frugilegus,Rook,2019-08-08T00:00:00,2019,8,8,1800,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--Wooden Bridge & Bull Wall,53.3565,-6.1733,Corvus frugilegus,0
10351,Chroicocephalus ridibundus,Black-headed Gull,2019-08-08T00:00:00,2019,8,8,1800,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--Wooden Bridge & Bull Wall,53.3565,-6.1733,Chroicocephalus ridibundus,1
10352,Haematopus ostralegus,Eurasian Oystercatcher,2019-08-08T00:00:00,2019,8,8,1800,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--Wooden Bridge & Bull Wall,53.3565,-6.1733,Haematopus ostralegus,0
10353,Larus marinus,Great Black-backed Gull,2019-08-08T00:00:00,2019,8,8,1800,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--Wooden Bridge & Bull Wall,53.3565,-6.1733,Larus marinus,1
10354,Larus marinus,Great Black-backed Gull,2019-08-08T00:00:00,2019,8,8,1800,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--Wooden Bridge & Bull Wall,53.3565,-6.1733,Larus marinus,1
10355,Tringa totanus,Common Redshank,2019-08-08T00:00:00,2019,8,8,1800,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--Wooden Bridge & Bull Wall,53.3565,-6.1733,Tringa totanus,0
10356,Tringa totanus,Common Redshank,2019-08-08T00:00:00,2019,8,8,1800,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--Wooden Bridge & Bull Wall,53.3565,-6.1733,Tringa totanus,0
10357,Tringa totanus,Common Redshank,2019-08-08T00:00:00,2019,8,8,1800,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--Wooden Bridge & Bull Wall,53.3565,-6.1733,Tringa totanus,0
10358,Tringa totanus,Common Redshank,2019-08-08T00:00:00,2019,8,8,1800,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--Wooden Bridge & Bull Wall,53.3565,-6.1733,Tringa totanus,0
10359,Numenius arquata,Eurasian Curlew,2019-09-16T00:00:00,2019,9,16,1149,Ireland,IE-L-DN,Leinster,Dublin,Sandycove,53.2875,-6.3566,Numenius arquata,0
10360,Tringa nebularia,Common Greenshank,2019-09-16T00:00:00,2019,9,16,1149,Ireland,IE-L-DN,Leinster,Dublin,Sandycove,53.2875,-6.3566,Tringa nebularia,0
10361,Thalasseus sandvicensis,Sandwich Tern,2019-09-16T00:00:00,2019,9,16,1149,Ireland,IE-L-DN,Leinster,Dublin,Sandycove,53.2875,-6.3566,Thalasseus sandvicensis,0
10362,Thalasseus sandvicensis,Sandwich Tern,2019-09-16T00:00:00,2019,9,16,1149,Ireland,IE-L-DN,Leinster,Dublin,Sandycove,53.2875,-6.3566,Thalasseus sandvicensis,0
10363,Larus marinus,Great Black-backed Gull,2019-09-16T00:00:00,2019,9,16,1149,Ireland,IE-L-DN,Leinster,Dublin,Sandycove,53.2875,-6.3566,Larus marinus,1
10364,Charadrius hiaticula,Common Ringed Plover,2019-09-13T00:00:00,2019,9,13,1018,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Charadrius hiaticula,0
10365,Calidris alpina,Dunlin,2019-09-13T00:00:00,2019,9,13,1018,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Calidris alpina,0
10366,Corvus frugilegus,Rook,2019-08-31T00:00:00,2019,8,31,1030,Ireland,IE-M-CK,Munster,Cork,Cobh Harbor,51.85,-8.2911,Corvus frugilegus,0
10367,Corvus frugilegus,Rook,2019-08-31T00:00:00,2019,8,31,1030,Ireland,IE-M-CK,Munster,Cork,Cobh Harbor,51.85,-8.2911,Corvus frugilegus,0
10368,Motacilla alba,White Wagtail,2019-08-31T00:00:00,2019,8,31,1030,Ireland,IE-M-CK,Munster,Cork,Cobh Harbor,51.85,-8.2911,Motacilla alba,0
10369,Chroicocephalus ridibundus,Black-headed Gull,2019-08-31T00:00:00,2019,8,31,1030,Ireland,IE-M-CK,Munster,Cork,Cobh Harbor,51.85,-8.2911,Chroicocephalus ridibundus,1
10370,Chroicocephalus ridibundus,Black-headed Gull,2019-08-31T00:00:00,2019,8,31,1030,Ireland,IE-M-CK,Munster,Cork,Cobh Harbor,51.85,-8.2911,Chroicocephalus ridibundus,1
10371,Haematopus ostralegus,Eurasian Oystercatcher,2019-08-31T00:00:00,2019,8,31,1100,Ireland,IE-M-CK,Munster,Cork,Spike Island,51.8356,-8.2897,Haematopus ostralegus,0
10372,Haematopus ostralegus,Eurasian Oystercatcher,2019-08-31T00:00:00,2019,8,31,1100,Ireland,IE-M-CK,Munster,Cork,Spike Island,51.8356,-8.2897,Haematopus ostralegus,0
10373,Saxicola rubicola,European Stonechat,2019-08-31T00:00:00,2019,8,31,1100,Ireland,IE-M-CK,Munster,Cork,Spike Island,51.8356,-8.2897,Saxicola rubicola,0
10374,Phylloscopus collybita,Common Chiffchaff,2019-08-31T00:00:00,2019,8,31,1100,Ireland,IE-M-CK,Munster,Cork,Spike Island,51.8356,-8.2897,Phylloscopus collybita,0
10375,Phylloscopus collybita,Common Chiffchaff,2019-08-31T00:00:00,2019,8,31,1100,Ireland,IE-M-CK,Munster,Cork,Spike Island,51.8356,-8.2897,Phylloscopus collybita,0
10376,Carduelis carduelis,European Goldfinch,2019-08-31T00:00:00,2019,8,31,1100,Ireland,IE-M-CK,Munster,Cork,Spike Island,51.8356,-8.2897,Carduelis carduelis,0
10377,Numenius arquata,Eurasian Curlew,2019-08-31T00:00:00,2019,8,31,1100,Ireland,IE-M-CK,Munster,Cork,Spike Island,51.8356,-8.2897,Numenius arquata,0
10378,Corvus frugilegus,Rook,2019-09-01T00:00:00,2019,9,1,900,Ireland,IE-L-WW,Leinster,Wicklow,Powerscourt House and Gardens,53.1836,-6.1863,Corvus frugilegus,0
10379,Corvus cornix,Hooded Crow,2019-09-01T00:00:00,2019,9,1,900,Ireland,IE-L-WW,Leinster,Wicklow,Powerscourt House and Gardens,53.1836,-6.1863,Corvus cornix,0
10380,Gallinula chloropus,Eurasian Moorhen,2019-09-01T00:00:00,2019,9,1,900,Ireland,IE-L-WW,Leinster,Wicklow,Powerscourt House and Gardens,53.1836,-6.1863,Gallinula chloropus,0
10381,Gallinula chloropus,Eurasian Moorhen,2019-09-01T00:00:00,2019,9,1,900,Ireland,IE-L-WW,Leinster,Wicklow,Powerscourt House and Gardens,53.1836,-6.1863,Gallinula chloropus,0
10382,Tachybaptus ruficollis,Little Grebe,2019-09-01T00:00:00,2019,9,1,900,Ireland,IE-L-WW,Leinster,Wicklow,Powerscourt House and Gardens,53.1836,-6.1863,Tachybaptus ruficollis,1
10383,Tachybaptus ruficollis,Little Grebe,2019-09-01T00:00:00,2019,9,1,900,Ireland,IE-L-WW,Leinster,Wicklow,Powerscourt House and Gardens,53.1836,-6.1863,Tachybaptus ruficollis,1
10384,Motacilla alba,White Wagtail,2019-09-01T00:00:00,2019,9,1,900,Ireland,IE-L-WW,Leinster,Wicklow,Powerscourt House and Gardens,53.1836,-6.1863,Motacilla alba,0
10385,Pica pica,Eurasian Magpie,2019-09-01T00:00:00,2019,9,1,900,Ireland,IE-L-WW,Leinster,Wicklow,Powerscourt House and Gardens,53.1836,-6.1863,Pica pica,1
10386,Erithacus rubecula,European Robin,2019-09-01T00:00:00,2019,9,1,900,Ireland,IE-L-WW,Leinster,Wicklow,Powerscourt House and Gardens,53.1836,-6.1863,Erithacus rubecula,0
10387,Turdus merula,Eurasian Blackbird,2019-09-01T00:00:00,2019,9,1,900,Ireland,IE-L-WW,Leinster,Wicklow,Powerscourt House and Gardens,53.1836,-6.1863,Turdus merula,0
10388,Certhia familiaris,Eurasian Treecreeper,2019-09-01T00:00:00,2019,9,1,900,Ireland,IE-L-WW,Leinster,Wicklow,Powerscourt House and Gardens,53.1836,-6.1863,Certhia familiaris,0
10389,Parus major,Great Tit,2019-09-01T00:00:00,2019,9,1,900,Ireland,IE-L-WW,Leinster,Wicklow,Powerscourt House and Gardens,53.1836,-6.1863,Parus major,0
10390,Fringilla coelebs,Common Chaffinch,2019-09-01T00:00:00,2019,9,1,900,Ireland,IE-L-WW,Leinster,Wicklow,Powerscourt House and Gardens,53.1836,-6.1863,Fringilla coelebs,0
10391,Corvus monedula,Eurasian Jackdaw,2019-09-01T00:00:00,2019,9,1,900,Ireland,IE-L-WW,Leinster,Wicklow,Powerscourt House and Gardens,53.1836,-6.1863,Corvus monedula,0
10392,Corvus cornix,Hooded Crow,2019-09-01T00:00:00,2019,9,1,900,Ireland,IE-L-WW,Leinster,Wicklow,Powerscourt House and Gardens,53.1836,-6.1863,Corvus cornix,0
10393,Anser anser,Graylag Goose,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Anser anser,1
10394,Cygnus olor,Mute Swan,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Cygnus olor,1
10395,Cygnus olor,Mute Swan,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Cygnus olor,1
10396,Cygnus olor,Mute Swan,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Cygnus olor,1
10397,Anas platyrhynchos,Mallard,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Anas platyrhynchos,1
10398,Tachybaptus ruficollis,Little Grebe,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Tachybaptus ruficollis,1
10399,Columba palumbus,Common Wood-Pigeon,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Columba palumbus,0
10400,Chroicocephalus ridibundus,Black-headed Gull,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Chroicocephalus ridibundus,1
10401,Chroicocephalus ridibundus,Black-headed Gull,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Chroicocephalus ridibundus,1
10402,Corvus monedula,Eurasian Jackdaw,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Corvus monedula,0
10403,Sturnus vulgaris,European Starling,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Sturnus vulgaris,0
10404,Turdus merula,Eurasian Blackbird,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Turdus merula,0
10405,Erithacus rubecula,European Robin,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Erithacus rubecula,0
10406,Erithacus rubecula,European Robin,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Erithacus rubecula,0
10407,Erithacus rubecula,European Robin,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Erithacus rubecula,0
10408,Prunella modularis,Dunnock,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Prunella modularis,0
10409,Columba palumbus,Common Wood-Pigeon,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Columba palumbus,0
10410,Streptopelia decaocto,Eurasian Collared-Dove,2019-09-16T00:00:00,2019,9,16,1110,Ireland,IE-L-WW,Leinster,Wicklow,Arklow Ponds and NR,52.8013,-6.1425,Streptopelia decaocto,0
